"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"RMPL^","RiverNorth Specialty Finance Corporation","25.21","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rmpl^",
"RSF","RiverNorth Specialty Finance Corporation","15.0961","$82.52M","2019","n/a","n/a","https://old.nasdaq.com/symbol/rsf",
"OPP","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.","14.12","$188.99M","2016","n/a","n/a","https://old.nasdaq.com/symbol/opp",
"RLI","RLI Corp.","85.36","$3.84B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/rli",
"RLJ","RLJ Lodging Trust","9.15","$1.51B","2011","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/rlj",
"RLJ^A","RLJ Lodging Trust","23.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rlj^a",
"RMG","RMG Acquisition Corp.","10.35","$297.56M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/rmg",
"RMG.U","RMG Acquisition Corp.","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/rmg.u",
"RMG.WS","RMG Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rmg.ws",
"RHI","Robert Half International Inc.","57.74","$6.62B","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/rhi",
"RKT","Rocket Companies, Inc.","22.73","$45.45B","2020","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/rkt",
"ROK","Rockwell Automation, Inc.","241.12","$27.96B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/rok",
"RCI","Rogers Communication, Inc.","41.09","$20.75B","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/rci",
"ROG","Rogers Corporation","105.7","$1.97B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/rog",
"ROL","Rollins, Inc.","57.02","$18.69B","n/a","Finance","Diversified Commercial Services","https://old.nasdaq.com/symbol/rol",
"ROP","Roper Technologies, Inc.","403.67","$42.27B","1992","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/rop",
"RST","Rosetta Stone","29.95","$737.04M","2009","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/rst",
"RY","Royal Bank Of Canada","74.02","$105.27B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/ry",
"RY^T","Royal Bank Of Canada","28.69","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ry^t",
"RCL","Royal Caribbean Group","69.29","$14.87B","1993","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/rcl",
"RDS.A","Royal Dutch Shell PLC","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rds.a",
"RDS.B","Royal Dutch Shell PLC","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rds.b",
"RGT","Royce Global Value Trust, Inc.","12.5","$131.29M","2013","n/a","n/a","https://old.nasdaq.com/symbol/rgt",
"RMT","Royce Micro-Cap Trust, Inc.","8.27","$356.43M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rmt",
"RVT","Royce Value Trust, Inc.","13.53","$1.36B","1986","n/a","n/a","https://old.nasdaq.com/symbol/rvt",
"RES","RPC, Inc.","2.88","$619.55M","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/res",
"RPM","RPM International Inc.","86.71","$11.27B","n/a","Basic Industries","Paints/Coatings","https://old.nasdaq.com/symbol/rpm",
"RPT","RPT Realty","5.8","$469.49M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/rpt",
"RPT^D","RPT Realty","42.04","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rpt^d",
"RYB","RYB Education, Inc.","2.9","$80M","2017","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/ryb",
"R","Ryder System, Inc.","47.25","$2.54B","n/a","Consumer Services","Rental/Leasing Companies","https://old.nasdaq.com/symbol/r",
"RYI","Ryerson Holding Corporation","7.4","$282.07M","2014","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/ryi",
"RHP","Ryman Hospitality Properties, Inc.","42.19","$2.32B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/rhp",
"SPGI","S&P Global Inc.","357.2","$86.09B","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/spgi",
"SBR","Sabine Royalty Trust","30.17","$439.86M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/sbr",
"SB","Safe Bulkers, Inc","1.07","$109.27M","2008","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/sb",
"SB^C","Safe Bulkers, Inc","19.47","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sb^c",
"SB^D","Safe Bulkers, Inc","19.16","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sb^d",
"SFE","Safeguard Scientifics, Inc.","5.94","$123.45M","n/a","Finance","Finance/Investors Services","https://old.nasdaq.com/symbol/sfe",
"SAFE","Safehold Inc.","64.12","$3.28B","2017","Consumer Services","Real Estate","https://old.nasdaq.com/symbol/safe",
"SAIL","SailPoint Technologies Holdings, Inc.","44.79","$4.06B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/sail",
"CRM","Salesforce.com Inc","260.22","$236.8B","2004","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/crm",
"SMM","Salient Midstream & MLP Fund","3.95","$70M","2012","n/a","n/a","https://old.nasdaq.com/symbol/smm",
"SBH","Sally Beauty Holdings, Inc.","9.9","$1.12B","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/sbh",
"SJT","San Juan Basin Royalty Trust","2.55","$118.85M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/sjt",
"SBG.U","Sandbridge Acquisition Corporation","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/sbg.u",
"SD","SandRidge Energy, Inc.","2","$71.63M","2016","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/sd",
"SAND          ","Sandstorm Gold Ltd","8.27","$1.58B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/sand",
"SC","Santander Consumer USA Holdings Inc.","19.72","$6.04B","2014","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/sc",
"SAP","SAP SE","156.12","$186.35B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/sap",
"SAF","Saratoga Investment Corp","25.11","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/saf",
"SAK","Saratoga Investment Corp","25.6027","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/sak",
"SAR","Saratoga Investment Corp","18.67","$209.43M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sar",
"SSL","Sasol Ltd.","7.66","$4.84B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/ssl",
"BFS","Saul Centers, Inc.","27.92","$647.74M","1993","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/bfs",
"BFS^D","Saul Centers, Inc.","24.245","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bfs^d",
"BFS^E","Saul Centers, Inc.","24.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bfs^e",
"SCPE","SC Health Corporation","10.1","$230.41M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/scpe",
"SCPE.U","SC Health Corporation","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/scpe.u",
"SCPE.WS","SC Health Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/scpe.ws",
"SLB","Schlumberger N.V.","16.43","$22.81B","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/slb",
"SNDR","Schneider National, Inc.","25.6","$4.54B","2017","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/sndr",
"SWM","Schweitzer-Mauduit International, Inc.","33.24","$1.04B","n/a","Basic Industries","Paper","https://old.nasdaq.com/symbol/swm",
"SAIC","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","80.25","$4.67B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/saic",
"SALT","Scorpio Bulkers Inc.","15.67","$194.1M","2013","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/salt",
"SBBA","Scorpio Tankers Inc.","23.75","n/a","2020","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/sbba",
"STNG","Scorpio Tankers Inc.","11.54","$678.64M","2010","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/stng",
"SMG","Scotts Miracle-Gro Company (The)","156.76","$8.74B","1992","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/smg",
"KTF","Scudder Municiple Income Trust","11.07","$437.28M","1988","n/a","n/a","https://old.nasdaq.com/symbol/ktf",
"KSM","Scudder Strategic Municiple Income Trust","10.76","$120.55M","1989","n/a","n/a","https://old.nasdaq.com/symbol/ksm",
"SRL","Scully Royalty Ltd.","4.83","$60.64M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/srl",
"SCU","Sculptor Capital Management, Inc.","11.79","$651.23M","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/scu",
"SCVX","SCVX Corp.","9.97","$286.64M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/scvx",
"SCVX.U","SCVX Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/scvx.u",
"SCVX.WS","SCVX Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/scvx.ws",
"SE","Sea Limited","169.29","$82.57B","2017","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/se",
"SA","Seabridge Gold, Inc.","18.95","$1.26B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/sa",
"CKH","SEACOR Holdings, Inc.","31.32","$637.04M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/ckh",
"SMHI","SEACOR Marine Holdings Inc.","2.24","$51.57M","2017","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/smhi",
"SEE","Sealed Air Corporation","42.87","$6.67B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/see",
"SEAS","SeaWorld Entertainment, Inc.","22.01","$1.72B","2013","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/seas",
"WTTR","Select Energy Services, Inc.","3.96","$408.29M","2017","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/wttr",
"SEM","Select Medical Holdings Corporation","22.23","$2.98B","2009","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/sem",
"SLQT","SelectQuote, Inc.","19.59","$3.18B","2020","Finance","Specialty Insurers","https://old.nasdaq.com/symbol/slqt",
"SRE","Sempra Energy","126.71","$36.65B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/sre",
"SRE^A","Sempra Energy","102.77","n/a","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/sre^a",
"SRE^B","Sempra Energy","103.17","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sre^b",
"SREA","Sempra Energy","27.45","n/a","2019","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/srea",
"ST","Sensata Technologies Holding plc","46.95","$7.38B","2010","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/st",
"SXT","Sensient Technologies Corporation","62.02","$2.63B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/sxt",
"SQNS","Sequans Communications S.A.","5.65","$171.26M","2011","Technology","Semiconductors","https://old.nasdaq.com/symbol/sqns",
"SRG","Seritage Growth Properties","14.4","$804.95M","2015","Finance","Real Estate","https://old.nasdaq.com/symbol/srg",
"SRG^A","Seritage Growth Properties","17.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/srg^a",
"SCI","Service Corporation International","44.75","$7.89B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/sci",
"NOW","ServiceNow, Inc.","496.5","$95.23B","2012","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/now",
"SFL","SFL Corporation Ltd","7.95","$949.22M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/sfl",
"SHAK","Shake Shack, Inc.","70.89","$2.93B","2015","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/shak",
"SJR","Shaw Communications Inc.","18.16","$9.31B","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/sjr",
"SHLX","Shell Midstream Partners, L.P.","9.6","$3.78B","2014","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/shlx",
"SHW","Sherwin-Williams Company (The)","688.28","$62.67B","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/shw",
"FOUR","Shift4 Payments, Inc.","53.46","$4.28B","2020","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/four",
"SHG","Shinhan Financial Group Co Ltd","24.46","$11.68B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/shg",
"SHOP","Shopify Inc.","1069.21","$130.31B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/shop",
"SSTK","Shutterstock, Inc.","56.93","$2.06B","2012","Technology","EDP Services","https://old.nasdaq.com/symbol/sstk",
"SBSW","Sibanye Stillwater Limited","11.38","$7.61B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sbsw",
"SIG","Signet Jewelers Limited","20.91","$1.09B","n/a","Consumer Services","Consumer Specialties","https://old.nasdaq.com/symbol/sig",
"SBOW","SilverBow Resorces, Inc.","4.3","$51.32M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/sbow",
"SI","Silvergate Capital Corporation","15.75","$294.16M","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/si",
"SPG","Simon Property Group, Inc.","70.07","$21.43B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/spg",
"SPG^J","Simon Property Group, Inc.","67.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/spg^j",
"SSD","Simpson Manufacturing Company, Inc.","94.57","$4.11B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ssd",
"SHI","SINOPEC Shangai Petrochemical Company, Ltd.","18.99","$2.06B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/shi",
"SITC","SITE Centers Corp.","7.83","$1.51B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sitc",
"SITC^A","SITE Centers Corp.","24.92","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sitc^a",
"SITC^K","SITE Centers Corp.","24.62","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sitc^k",
"SITE","SiteOne Landscape Supply, Inc.","129.72","$5.73B","2016","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/site",
"SIX","Six Flags Entertainment Corporation New","21.66","$1.84B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/six",
"TSLX","Sixth Street Specialty Lending, Inc.","17.23","$1.17B","2014","n/a","n/a","https://old.nasdaq.com/symbol/tslx",
"SJW","SJW Group","61.27","$1.75B","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","22.93","$15.11B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/skm",
"SKX","Skechers U.S.A., Inc.","33.57","$5.3B","1999","Consumer Non-Durables","Shoe Manufacturing","https://old.nasdaq.com/symbol/skx",
"SKY","Skyline Champion Corporation","29.49","$1.67B","n/a","Basic Industries","Homebuilding","https://old.nasdaq.com/symbol/sky",
"SLG","SL Green Realty Corp","52.99","$3.88B","1997","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/slg",
"SLG^I","SL Green Realty Corp","25.33","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/slg^i",
"WORK","Slack Technologies, Inc.","29.99","$17.11B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/work",
"SM","SM Energy Company","1.85","$211.75M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/sm",
"SMAR","Smartsheet Inc.","52.79","$6.37B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/smar",
"SNN","Smith & Nephew SNATS, Inc.","39.62","$17.35B","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/snn",
"SNAP","Snap Inc.","27.05","$39.74B","2017","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/snap",
"SNA","Snap-On Incorporated","158.39","$8.63B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/sna",
"SNOW","Snowflake Inc.","240.19","$66.46B","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/snow",
"IPOB","Social Capital Hedosophia Holdings Corp. II","18.78","$971.87M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ipob",
"IPOB.U","Social Capital Hedosophia Holdings Corp. II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/ipob.u",
"IPOB.WS","Social Capital Hedosophia Holdings Corp. II","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ipob.ws",
"IPOC","Social Capital Hedosophia Holdings Corp. III","10.6","$1.1B","2020","Finance","Business Services","https://old.nasdaq.com/symbol/ipoc",
"IPOC.U","Social Capital Hedosophia Holdings Corp. III","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/ipoc.u",
"IPOC.WS","Social Capital Hedosophia Holdings Corp. III","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ipoc.ws",
"SQM","Sociedad Quimica y Minera S.A.","35.43","$9.33B","1993","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/sqm",
"SOGO","Sogou Inc.","8.87","$3.44B","2017","Technology","EDP Services","https://old.nasdaq.com/symbol/sogo",
"SOI","Solaris Oilfield Infrastructure, Inc.","6.63","$300.11M","2017","Energy","Metal Fabrications","https://old.nasdaq.com/symbol/soi",
"SWI","SolarWinds Corporation","21.12","$6.6B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/swi",
